forestfireid,countryid,elementid,itemid,fireyear,burntarea
56946,862,7246,6760,1999,339839.8533
56947,862,7246,6760,2000,441686.0938
56948,862,7246,6760,2001,1101342.923
56949,862,7246,6760,2002,769952.0891
56950,862,7246,6760,2003,1465612.412
56951,862,7246,6760,2004,972162.9495
56952,862,7246,6760,2005,1159829.186
56953,862,7246,6760,2006,991850.0661
56954,862,7246,6760,2007,1117891.172
56955,862,7246,6760,2008,1074183.872
56956,862,7246,6760,2009,886279.8246
56957,862,7246,6760,2010,1060602.455
56958,862,7246,6760,2011,515217.4488
56959,862,7246,6760,2012,625753.8827
56960,862,7246,6760,2013,964727.9204
56961,862,7246,6760,2014,1092275.885
56962,862,7246,6760,2015,767448.398
56963,862,7246,6760,2016,954077.7336
56964,862,7246,6760,2017,730774.9819
56965,862,7246,6760,2018,1011779.377
56966,862,7246,6760,2019,1276200.432
56967,862,7246,6760,2020,1743292.139
56968,862,7246,6760,2021,801931.1265
56969,862,7246,6789,1990,146538.8466
56970,862,7246,6789,1991,146538.8466
56971,862,7246,6789,1992,146538.8466
56972,862,7246,6789,1993,146538.8466
56973,862,7246,6789,1994,146538.8466
56974,862,7246,6789,1995,146538.8466
56975,862,7246,6789,1996,423597.6511
56976,862,7246,6789,1997,310116.9941
56977,862,7246,6789,1998,364741.9776
56978,862,7246,6789,1999,216331.7859
56979,862,7246,6789,2000,345384.5167
56980,862,7246,6789,2001,123943.636
56981,862,7246,6789,2002,16908.624
56982,862,7246,6789,2003,365267.21
56983,862,7246,6789,2004,37579.3169
56984,862,7246,6789,2005,86662.697
56985,862,7246,6789,2006,47222.4725
56986,862,7246,6789,2007,145300.4543
56987,862,7246,6789,2008,67488.0329
56988,862,7246,6789,2009,16396.0558
56989,862,7246,6789,2010,195983.3357
56990,862,7246,6789,2011,8123.2917
56991,862,7246,6789,2012,13210.5966
56992,862,7246,6789,2013,95192.9196
56993,862,7246,6789,2014,92841.7836
56994,862,7246,6789,2015,78261.5599
56995,862,7246,6789,2016,148253.323
56996,862,7246,6789,2017,25439.2807
56997,862,7246,6789,2018,86687.0808
56998,862,7246,6789,2019,180786.0285
56999,862,7246,6789,2020,307280.3772
57000,862,7246,6789,2021,11009.0109
57001,862,7246,6993,1990,0
57002,862,7246,6993,1991,0
57003,862,7246,6993,1992,0
57004,862,7246,6993,1993,0
57005,862,7246,6993,1994,0
57006,862,7246,6993,1995,0
57007,862,7246,6993,1996,0
57008,862,7246,6993,1997,0
57009,862,7246,6993,1998,0
57010,862,7246,6993,1999,0
57011,862,7246,6993,2000,0
57012,862,7246,6993,2001,0
57013,862,7246,6993,2002,0
57014,862,7246,6993,2003,0
57015,862,7246,6993,2004,0
57016,862,7246,6993,2005,0
57017,862,7246,6993,2006,0
57018,862,7246,6993,2007,0
57019,862,7246,6993,2008,0
57020,862,7246,6993,2009,0
57021,862,7246,6993,2010,0
57022,862,7246,6993,2011,0
57023,862,7246,6993,2012,0
57024,862,7246,6993,2013,0
57025,862,7246,6993,2014,0
57026,862,7246,6993,2015,0
57027,862,7246,6993,2016,0
57028,862,7246,6993,2017,0
57029,862,7246,6993,2018,0
57030,862,7246,6993,2019,0
57031,862,7246,6993,2020,0
57032,862,7246,6993,2021,0
57033,704,7246,6796,1990,33527.0719
57034,704,7246,6796,1991,33527.0719
57035,704,7246,6796,1992,33527.0719
57036,704,7246,6796,1993,33527.0719
57037,704,7246,6796,1994,33527.0719
57038,704,7246,6796,1995,33527.0719
57039,704,7246,6796,1996,15748.0076
57040,704,7246,6796,1997,12261.9679
57041,704,7246,6796,1998,35062.2946
57042,704,7246,6796,1999,26733.3361
57043,704,7246,6796,2000,15179.281
57044,704,7246,6796,2001,10072.4454
57045,704,7246,6796,2002,33296.062
57046,704,7246,6796,2003,50348.7277
57047,704,7246,6796,2004,65980.1345
57048,704,7246,6796,2005,75913.9769
57049,704,7246,6796,2006,28659.4683
57050,704,7246,6796,2007,44559.1773
57051,704,7246,6796,2008,38172.969
57052,704,7246,6796,2009,23207.3146
57053,704,7246,6796,2010,55593.4053
57054,704,7246,6796,2011,43689.1181
57055,704,7246,6796,2012,38433.6676
57056,704,7246,6796,2013,26006.2093
57057,704,7246,6796,2014,44058.6198
57058,704,7246,6796,2015,37579.8783
57059,704,7246,6796,2016,40232.4116
57060,704,7246,6796,2017,12939.4975
57061,704,7246,6796,2018,21407.6111
57062,704,7246,6796,2019,25219.3228
57063,704,7246,6796,2020,31779.1202
57064,704,7246,6796,2021,19569.8457
57065,704,7246,6797,1990,80372.7143
57066,704,7246,6797,1991,80372.7143
57067,704,7246,6797,1992,80372.7143
57068,704,7246,6797,1993,80372.7143
57069,704,7246,6797,1994,80372.7143
57070,704,7246,6797,1995,80372.7143
57071,704,7246,6797,1996,30878.5016
57072,704,7246,6797,1997,22372.3586
57073,704,7246,6797,1998,102283.5649
57074,704,7246,6797,1999,43422.6696
57075,704,7246,6797,2000,61577.636
57076,704,7246,6797,2001,45538.4052
57077,704,7246,6797,2002,77611.1025
57078,704,7246,6797,2003,144169.0125
57079,704,7246,6797,2004,146599.7221
57080,704,7246,6797,2005,118452.9353
57081,704,7246,6797,2006,83094.0008
57082,704,7246,6797,2007,221749.2537
57083,704,7246,6797,2008,47754.9605
57084,704,7246,6797,2009,91113.2597
57085,704,7246,6797,2010,118073.8998
57086,704,7246,6797,2011,58060.6913
57087,704,7246,6797,2012,92492.3657
57088,704,7246,6797,2013,40456.7697
57089,704,7246,6797,2014,83896.197
57090,704,7246,6797,2015,77389.266
57091,704,7246,6797,2016,89537.9374
57092,704,7246,6797,2017,53378.6269
57093,704,7246,6797,2018,49081.4043
57094,704,7246,6797,2019,65753.6078
57095,704,7246,6797,2020,62507.7306
57096,704,7246,6797,2021,62444.6923
57097,704,7246,6791,1990,159.8227
57098,704,7246,6791,1991,159.8227
57099,704,7246,6791,1992,159.8227
57100,704,7246,6791,1993,159.8227
57101,704,7246,6791,1994,159.8227
57102,704,7246,6791,1995,159.8227
57103,704,7246,6791,1996,859.6581
57104,704,7246,6791,1997,572.5639
57105,704,7246,6791,1998,1057.5235
57106,704,7246,6791,1999,747.5804
57107,704,7246,6791,2000,832.5427
57108,704,7246,6791,2001,0
57109,704,7246,6791,2002,0
57110,704,7246,6791,2003,0
57111,704,7246,6791,2004,0
57112,704,7246,6791,2005,0
57113,704,7246,6791,2006,0
57114,704,7246,6791,2007,0
57115,704,7246,6791,2008,42.7591
57116,704,7246,6791,2009,0
57117,704,7246,6791,2010,0
57118,704,7246,6791,2011,0
57119,704,7246,6791,2012,0
57120,704,7246,6791,2013,0
57121,704,7246,6791,2014,0
57122,704,7246,6791,2015,21.3808
57123,704,7246,6791,2016,21.3813
57124,704,7246,6791,2017,0
57125,704,7246,6791,2018,0
57126,704,7246,6791,2019,0
57127,704,7246,6791,2020,0
57128,704,7246,6791,2021,0
57129,704,7246,6794,1990,18630.5616
57130,704,7246,6794,1991,18630.5616
57131,704,7246,6794,1992,18630.5616
57132,704,7246,6794,1993,18630.5616
57133,704,7246,6794,1994,18630.5616
57134,704,7246,6794,1995,18630.5616
57135,704,7246,6794,1996,1593.6598
57136,704,7246,6794,1997,1019.8598
57137,704,7246,6794,1998,12206.5647
57138,704,7246,6794,1999,11149.2058
57139,704,7246,6794,2000,1930.6327
57140,704,7246,6794,2001,4191.949
57141,704,7246,6794,2002,11012.9291
57142,704,7246,6794,2003,19123.6846
57143,704,7246,6794,2004,19570.6361
57144,704,7246,6794,2005,28153.5257
57145,704,7246,6794,2006,12643.9747
57146,704,7246,6794,2007,16175.7703
57147,704,7246,6794,2008,16617.3348
57148,704,7246,6794,2009,18119.3564
57149,704,7246,6794,2010,28489.5959
57150,704,7246,6794,2011,22884.3234
57151,704,7246,6794,2012,29152.1509
57152,704,7246,6794,2013,18437.1632
57153,704,7246,6794,2014,34324.5988
57154,704,7246,6794,2015,47169.5418
57155,704,7246,6794,2016,27309.0599
57156,704,7246,6794,2017,14904.1451
57157,704,7246,6794,2018,20634.351
57158,704,7246,6794,2019,24233.3542
57159,704,7246,6794,2020,27626.7198
57160,704,7246,6794,2021,15720.5147
57161,704,7246,6792,1990,26.0261
57162,704,7246,6792,1991,26.0261
57163,704,7246,6792,1992,26.0261
57164,704,7246,6792,1993,26.0261
57165,704,7246,6792,1994,26.0261
57166,704,7246,6792,1995,26.0261
57167,704,7246,6792,1996,11.059
57168,704,7246,6792,1997,5.7429
57169,704,7246,6792,1998,216.5696
57170,704,7246,6792,1999,395.4266
57171,704,7246,6792,2000,47.8813
57172,704,7246,6792,2001,0
57173,704,7246,6792,2002,0
57174,704,7246,6792,2003,0
57175,704,7246,6792,2004,0
57176,704,7246,6792,2005,0
57177,704,7246,6792,2006,0
57178,704,7246,6792,2007,0
57179,704,7246,6792,2008,0
57180,704,7246,6792,2009,0
57181,704,7246,6792,2010,0
57182,704,7246,6792,2011,0
57183,704,7246,6792,2012,0
57184,704,7246,6792,2013,0
57185,704,7246,6792,2014,0
57186,704,7246,6792,2015,0
57187,704,7246,6792,2016,0
57188,704,7246,6792,2017,0
57189,704,7246,6792,2018,0
57190,704,7246,6792,2019,0
57191,704,7246,6792,2020,0
57192,704,7246,6792,2021,0
57193,704,7246,6760,1990,148967.3763
57194,704,7246,6760,1991,148967.3763
57195,704,7246,6760,1992,148967.3763
57196,704,7246,6760,1993,148967.3763
57197,704,7246,6760,1994,148967.3763
57198,704,7246,6760,1995,148967.3763
57199,704,7246,6760,1996,8861.7793
57200,704,7246,6760,1997,4476.9189
57201,704,7246,6760,1998,50302.9011
57202,704,7246,6760,1999,29966.948
57203,704,7246,6760,2000,17344.2279
57204,704,7246,6760,2001,136141.0021
57205,704,7246,6760,2002,179654.243
57206,704,7246,6760,2003,242380.7791
57207,704,7246,6760,2004,299974.1973
57208,704,7246,6760,2005,219902.9076
57209,704,7246,6760,2006,192342.6145
57210,704,7246,6760,2007,300157.1597
57211,704,7246,6760,2008,176170.5187
57212,704,7246,6760,2009,192733.2277
57213,704,7246,6760,2010,232775.0913
57214,704,7246,6760,2011,214815.2743
57215,704,7246,6760,2012,227766.1144
57216,704,7246,6760,2013,105334.7666
57217,704,7246,6760,2014,171156.302
57218,704,7246,6760,2015,191829.1709
57219,704,7246,6760,2016,112924.8141
57220,704,7246,6760,2017,128438.3828
57221,704,7246,6760,2018,108913.3277
57222,704,7246,6760,2019,100314.4443
57223,704,7246,6760,2020,117914.0172
57224,704,7246,6760,2021,110560.6521
57225,704,7246,6789,1990,88515.2372
57226,704,7246,6789,1991,88515.2372
57227,704,7246,6789,1992,88515.2372
57228,704,7246,6789,1993,88515.2372
57229,704,7246,6789,1994,88515.2372
57230,704,7246,6789,1995,88515.2372
57231,704,7246,6789,1996,188309.694
57232,704,7246,6789,1997,96767.4225
57233,704,7246,6789,1998,136655.2968
57234,704,7246,6789,1999,188305.3061
57235,704,7246,6789,2000,153491.1699
57236,704,7246,6789,2001,17292.8865
57237,704,7246,6789,2002,25264.2861
57238,704,7246,6789,2003,111131.8488
57239,704,7246,6789,2004,110819.88
57240,704,7246,6789,2005,173864.1933
57241,704,7246,6789,2006,59954.3564
57242,704,7246,6789,2007,209592.9125
57243,704,7246,6789,2008,28576.2949
57244,704,7246,6789,2009,82267.3357
57245,704,7246,6789,2010,141004.6483
57246,704,7246,6789,2011,31570.9839
57247,704,7246,6789,2012,95284.0845
57248,704,7246,6789,2013,46650.2725
57249,704,7246,6789,2014,102098.9133
57250,704,7246,6789,2015,87458.5004
57251,704,7246,6789,2016,70781.1628
57252,704,7246,6789,2017,19145.9576
57253,704,7246,6789,2018,21990.254
57254,704,7246,6789,2019,48176.9958
57255,704,7246,6789,2020,36310.0258
57256,704,7246,6789,2021,18631.4857
57257,704,7246,6993,1990,485.6197
57258,704,7246,6993,1991,485.6197
57259,704,7246,6993,1992,485.6197
57260,704,7246,6993,1993,485.6197
57261,704,7246,6993,1994,485.6197
57262,704,7246,6993,1995,485.6197
57263,704,7246,6993,1996,413.9076
57264,704,7246,6993,1997,288.4749
57265,704,7246,6993,1998,566.9785
57266,704,7246,6993,1999,494.2206
57267,704,7246,6993,2000,361.8481
57268,704,7246,6993,2001,0
57269,704,7246,6993,2002,3847.9673
57270,704,7246,6993,2003,0
57271,704,7246,6993,2004,581.4749
57272,704,7246,6993,2005,735.3827
57273,704,7246,6993,2006,0
57274,704,7246,6993,2007,68.4077
57275,704,7246,6993,2008,0
57276,704,7246,6993,2009,17.1022
57277,704,7246,6993,2010,393.346
57278,704,7246,6993,2011,51.3059
57279,704,7246,6993,2012,0
57280,704,7246,6993,2013,2924.4582
57281,704,7246,6993,2014,906.4278
57282,704,7246,6993,2015,0
57283,704,7246,6993,2016,307.8423
57284,704,7246,6993,2017,0
57285,704,7246,6993,2018,0
57286,704,7246,6993,2019,17.1024
57287,704,7246,6993,2020,615.662
57288,704,7246,6993,2021,34.2042
57289,876,7246,6796,1990,0
57290,876,7246,6796,1991,0
57291,876,7246,6796,1992,0
57292,876,7246,6796,1993,0
57293,876,7246,6796,1994,0
57294,876,7246,6796,1995,0
57295,876,7246,6796,1996,0
57296,876,7246,6796,1997,0
57297,876,7246,6796,1998,0
57298,876,7246,6796,1999,0
57299,876,7246,6796,2000,0
57300,876,7246,6796,2001,0
57301,876,7246,6796,2002,0
57302,876,7246,6796,2003,0
57303,876,7246,6796,2004,0
57304,876,7246,6796,2005,0
57305,876,7246,6796,2006,0
57306,876,7246,6796,2007,0
57307,876,7246,6796,2008,0
57308,876,7246,6796,2009,0
57309,876,7246,6796,2010,0
57310,876,7246,6796,2011,0
57311,876,7246,6796,2012,0
57312,876,7246,6796,2013,0
57313,876,7246,6796,2014,0
57314,876,7246,6796,2015,0
57315,876,7246,6796,2016,0
57316,876,7246,6796,2017,0
57317,876,7246,6796,2018,0
57318,876,7246,6796,2019,0
57319,876,7246,6796,2020,0
57320,876,7246,6796,2021,0
57321,876,7246,6797,1990,0
57322,876,7246,6797,1991,0
57323,876,7246,6797,1992,0
57324,876,7246,6797,1993,0
57325,876,7246,6797,1994,0
57326,876,7246,6797,1995,0
57327,876,7246,6797,1996,0
57328,876,7246,6797,1997,0
57329,876,7246,6797,1998,0
57330,876,7246,6797,1999,0
57331,876,7246,6797,2000,0
57332,876,7246,6797,2001,0
57333,876,7246,6797,2002,0
57334,876,7246,6797,2003,0
57335,876,7246,6797,2004,0
57336,876,7246,6797,2005,0
57337,876,7246,6797,2006,0
57338,876,7246,6797,2007,0
57339,876,7246,6797,2008,0
57340,876,7246,6797,2009,0
57341,876,7246,6797,2010,0
57342,876,7246,6797,2011,0
57343,876,7246,6797,2012,0
57344,876,7246,6797,2013,0
57345,876,7246,6797,2014,0
57346,876,7246,6797,2015,0
57347,876,7246,6797,2016,0
57348,876,7246,6797,2017,0
57349,876,7246,6797,2018,0
57350,876,7246,6797,2019,0
57351,876,7246,6797,2020,0
57352,876,7246,6797,2021,0
57353,876,7246,6791,1990,0
57354,876,7246,6791,1991,0
57355,876,7246,6791,1992,0
57356,876,7246,6791,1993,0
57357,876,7246,6791,1994,0
57358,876,7246,6791,1995,0
57359,876,7246,6791,1996,0
57360,876,7246,6791,1997,0
57361,876,7246,6791,1998,0
57362,876,7246,6791,1999,0
57363,876,7246,6791,2000,0
57364,876,7246,6791,2001,0
57365,876,7246,6791,2002,0
57366,876,7246,6791,2003,0
57367,876,7246,6791,2004,0
57368,876,7246,6791,2005,0
57369,876,7246,6791,2006,0
57370,876,7246,6791,2007,0
57371,876,7246,6791,2008,0
57372,876,7246,6791,2009,0
57373,876,7246,6791,2010,0
57374,876,7246,6791,2011,0
57375,876,7246,6791,2012,0
57376,876,7246,6791,2013,0
57377,876,7246,6791,2014,0
57378,876,7246,6791,2015,0
57379,876,7246,6791,2016,0
57380,876,7246,6791,2017,0
57381,876,7246,6791,2018,0
57382,876,7246,6791,2019,0
57383,876,7246,6791,2020,0
57384,876,7246,6791,2021,0
57385,876,7246,6794,1990,0
57386,876,7246,6794,1991,0
57387,876,7246,6794,1992,0
57388,876,7246,6794,1993,0
57389,876,7246,6794,1994,0
57390,876,7246,6794,1995,0
57391,876,7246,6794,1996,0
57392,876,7246,6794,1997,0
57393,876,7246,6794,1998,0
57394,876,7246,6794,1999,0
57395,876,7246,6794,2000,0
57396,876,7246,6794,2001,0
57397,876,7246,6794,2002,0
57398,876,7246,6794,2003,0
57399,876,7246,6794,2004,0
57400,876,7246,6794,2005,0
57401,876,7246,6794,2006,0
57402,876,7246,6794,2007,0
57403,876,7246,6794,2008,0
57404,876,7246,6794,2009,0
57405,876,7246,6794,2010,0
57406,876,7246,6794,2011,0
57407,876,7246,6794,2012,0
57408,876,7246,6794,2013,0
57409,876,7246,6794,2014,0
57410,876,7246,6794,2015,0
57411,876,7246,6794,2016,0
57412,876,7246,6794,2017,0
57413,876,7246,6794,2018,0
57414,876,7246,6794,2019,0
57415,876,7246,6794,2020,0
57416,876,7246,6794,2021,0
57417,876,7246,6792,1990,0
57418,876,7246,6792,1991,0
57419,876,7246,6792,1992,0
57420,876,7246,6792,1993,0
57421,876,7246,6792,1994,0
57422,876,7246,6792,1995,0
57423,876,7246,6792,1996,0
57424,876,7246,6792,1997,0
57425,876,7246,6792,1998,0
57426,876,7246,6792,1999,0
57427,876,7246,6792,2000,0
57428,876,7246,6792,2001,0
57429,876,7246,6792,2002,0
57430,876,7246,6792,2003,0
57431,876,7246,6792,2004,0
57432,876,7246,6792,2005,0
57433,876,7246,6792,2006,0
57434,876,7246,6792,2007,0
57435,876,7246,6792,2008,0
57436,876,7246,6792,2009,0
57437,876,7246,6792,2010,0
57438,876,7246,6792,2011,0
57439,876,7246,6792,2012,0
57440,876,7246,6792,2013,0
57441,876,7246,6792,2014,0
57442,876,7246,6792,2015,0
57443,876,7246,6792,2016,0
57444,876,7246,6792,2017,0
57445,876,7246,6792,2018,0
57446,876,7246,6792,2019,0
57447,876,7246,6792,2020,0
57448,876,7246,6792,2021,0
57449,876,7246,6760,1990,0
57450,876,7246,6760,1991,0
57451,876,7246,6760,1992,0
57452,876,7246,6760,1993,0
57453,876,7246,6760,1994,0
57454,876,7246,6760,1995,0
57455,876,7246,6760,1996,0
57456,876,7246,6760,1997,0
57457,876,7246,6760,1998,0
57458,876,7246,6760,1999,0
57459,876,7246,6760,2000,0
57460,876,7246,6760,2001,0
57461,876,7246,6760,2002,0
57462,876,7246,6760,2003,0
57463,876,7246,6760,2004,0
57464,876,7246,6760,2005,0
57465,876,7246,6760,2006,0
57466,876,7246,6760,2007,0
57467,876,7246,6760,2008,0
57468,876,7246,6760,2009,0
57469,876,7246,6760,2010,0
57470,876,7246,6760,2011,0
57471,876,7246,6760,2012,0
57472,876,7246,6760,2013,0
57473,876,7246,6760,2014,0
57474,876,7246,6760,2015,0
57475,876,7246,6760,2016,0
57476,876,7246,6760,2017,0
57477,876,7246,6760,2018,0
57478,876,7246,6760,2019,0
57479,876,7246,6760,2020,0
57480,876,7246,6760,2021,0
57481,876,7246,6789,1990,0
57482,876,7246,6789,1991,0
57483,876,7246,6789,1992,0
57484,876,7246,6789,1993,0
57485,876,7246,6789,1994,0
57486,876,7246,6789,1995,0
57487,876,7246,6789,1996,0
57488,876,7246,6789,1997,0
57489,876,7246,6789,1998,0
57490,876,7246,6789,1999,0
57491,876,7246,6789,2000,0
57492,876,7246,6789,2001,0
57493,876,7246,6789,2002,0
57494,876,7246,6789,2003,0
57495,876,7246,6789,2004,0
57496,876,7246,6789,2005,0
57497,876,7246,6789,2006,0
57498,876,7246,6789,2007,0
57499,876,7246,6789,2008,0
57500,876,7246,6789,2009,0
57501,876,7246,6789,2010,0
57502,876,7246,6789,2011,0
57503,876,7246,6789,2012,0
57504,876,7246,6789,2013,0
57505,876,7246,6789,2014,0
57506,876,7246,6789,2015,0
57507,876,7246,6789,2016,0
57508,876,7246,6789,2017,0
57509,876,7246,6789,2018,0
57510,876,7246,6789,2019,0
57511,876,7246,6789,2020,0
57512,876,7246,6789,2021,0
57513,876,7246,6993,1990,0
57514,876,7246,6993,1991,0
57515,876,7246,6993,1992,0
57516,876,7246,6993,1993,0
57517,876,7246,6993,1994,0
57518,876,7246,6993,1995,0
57519,876,7246,6993,1996,0
57520,876,7246,6993,1997,0
57521,876,7246,6993,1998,0
57522,876,7246,6993,1999,0
57523,876,7246,6993,2000,0
57524,876,7246,6993,2001,0
57525,876,7246,6993,2002,0
57526,876,7246,6993,2003,0
57527,876,7246,6993,2004,0
57528,876,7246,6993,2005,0
57529,876,7246,6993,2006,0
57530,876,7246,6993,2007,0
57531,876,7246,6993,2008,0
57532,876,7246,6993,2009,0
57533,876,7246,6993,2010,0
57534,876,7246,6993,2011,0
57535,876,7246,6993,2012,0
57536,876,7246,6993,2013,0
57537,876,7246,6993,2014,0
57538,876,7246,6993,2015,0
57539,876,7246,6993,2016,0
57540,876,7246,6993,2017,0
57541,876,7246,6993,2018,0
57542,876,7246,6993,2019,0
57543,876,7246,6993,2020,0
57544,876,7246,6993,2021,0
57545,732,7246,6796,1990,0
57546,732,7246,6796,1991,0
57547,732,7246,6796,1992,0
57548,732,7246,6796,1993,0
57549,732,7246,6796,1994,0
57550,732,7246,6796,1995,0
57551,732,7246,6796,1996,0
57552,732,7246,6796,1997,0
57553,732,7246,6796,1998,0
57554,732,7246,6796,1999,0
57555,732,7246,6796,2000,0
57556,732,7246,6796,2001,0
57557,732,7246,6796,2002,0
57558,732,7246,6796,2003,0
57559,732,7246,6796,2004,0
57560,732,7246,6796,2005,0
57561,732,7246,6796,2006,0
57562,732,7246,6796,2007,0
57563,732,7246,6796,2008,0
57564,732,7246,6796,2009,0
57565,732,7246,6796,2010,0
57566,732,7246,6796,2011,0
57567,732,7246,6796,2012,0
57568,732,7246,6796,2013,0
57569,732,7246,6796,2014,0
57570,732,7246,6796,2015,0
57571,732,7246,6796,2016,0
57572,732,7246,6796,2017,0
57573,732,7246,6796,2018,0
57574,732,7246,6796,2019,0
57575,732,7246,6796,2020,0
57576,732,7246,6796,2021,0
57577,732,7246,6797,1990,0
57578,732,7246,6797,1991,0
57579,732,7246,6797,1992,0
57580,732,7246,6797,1993,0
57581,732,7246,6797,1994,0
57582,732,7246,6797,1995,0
57583,732,7246,6797,1996,0
57584,732,7246,6797,1997,0
57585,732,7246,6797,1998,0
57586,732,7246,6797,1999,0
57587,732,7246,6797,2000,0
57588,732,7246,6797,2001,0
57589,732,7246,6797,2002,0
57590,732,7246,6797,2003,0
57591,732,7246,6797,2004,0
57592,732,7246,6797,2005,0
57593,732,7246,6797,2006,0
57594,732,7246,6797,2007,0
57595,732,7246,6797,2008,0
57596,732,7246,6797,2009,0
57597,732,7246,6797,2010,0
57598,732,7246,6797,2011,0
57599,732,7246,6797,2012,0
57600,732,7246,6797,2013,0
57601,732,7246,6797,2014,0
57602,732,7246,6797,2015,0
57603,732,7246,6797,2016,0
57604,732,7246,6797,2017,0
57605,732,7246,6797,2018,0
57606,732,7246,6797,2019,0
57607,732,7246,6797,2020,0
57608,732,7246,6797,2021,0
57609,732,7246,6791,1990,0
57610,732,7246,6791,1991,0
57611,732,7246,6791,1992,0
57612,732,7246,6791,1993,0
57613,732,7246,6791,1994,0
57614,732,7246,6791,1995,0
57615,732,7246,6791,1996,0
57616,732,7246,6791,1997,0
57617,732,7246,6791,1998,0
57618,732,7246,6791,1999,0
57619,732,7246,6791,2000,0
57620,732,7246,6791,2001,0
57621,732,7246,6791,2002,0
57622,732,7246,6791,2003,0
57623,732,7246,6791,2004,0
57624,732,7246,6791,2005,0
57625,732,7246,6791,2006,0
57626,732,7246,6791,2007,0
57627,732,7246,6791,2008,0
57628,732,7246,6791,2009,0
57629,732,7246,6791,2010,0
